Sentence;first;last;name;type
Upon receiving a request for historical data, the edge server should retrieve the relevant records from Dell PowerEdge R Series Servers and transmit them to the user interface.;104;134;Dell PowerEdge R Series Servers;NETWORK_RESOURCE
Upon receiving a request for historical data, the edge server should retrieve the relevant records from Lenovo ThinkSystem Servers and transmit them to the user interface.;104;129;Lenovo ThinkSystem Servers;NETWORK_RESOURCE
Upon receiving a request for historical data, the edge server should retrieve the relevant records from Huawei FusionServer Pro and transmit them to the user interface.;104;126;Huawei FusionServer Pro;NETWORK_RESOURCE
Upon receiving a request for historical data, the edge server should retrieve the relevant records from Oracle SPARC Servers and transmit them to the user interface.;104;123;Oracle SPARC Servers;NETWORK_RESOURCE
The security system should regularly back up its configuration settings to Microsoft Windows Server to ensure data integrity in case of a system failure.;75;98;Microsoft Windows Server;NETWORK_RESOURCE
The security system should regularly back up its configuration settings to Linux file server to ensure data integrity in case of a system failure.;75;91;Linux file server;NETWORK_RESOURCE
The security system should regularly back up its configuration settings to NAS (Network Attached Storage) devices to ensure data integrity in case of a system failure.;75;112;NAS (Network Attached Storage) devices;NETWORK_RESOURCE
The security system should regularly back up its configuration settings to FreeNAS to ensure data integrity in case of a system failure.;75;81;FreeNAS;NETWORK_RESOURCE
The security system should regularly back up its configuration settings to Synology DiskStation to ensure data integrity in case of a system failure.;75;94;Synology DiskStation;NETWORK_RESOURCE
The security system should regularly back up its configuration settings to QNAP Turbo NAS to ensure data integrity in case of a system failure.;75;88;QNAP Turbo NAS;NETWORK_RESOURCE
The security system should regularly back up its configuration settings to Western Digital My Cloud to ensure data integrity in case of a system failure.;75;98;Western Digital My Cloud;NETWORK_RESOURCE
The security system should regularly back up its configuration settings to Seagate Personal Cloud to ensure data integrity in case of a system failure.;75;96;Seagate Personal Cloud;NETWORK_RESOURCE
The security system should regularly back up its configuration settings to Dell EMC PowerVault to ensure data integrity in case of a system failure.;75;93;Dell EMC PowerVault;NETWORK_RESOURCE
The security system should regularly back up its configuration settings to NetApp FAS (Fabric-Attached Storage) to ensure data integrity in case of a system failure.;75;110;NetApp FAS (Fabric-Attached Storage);NETWORK_RESOURCE
The security system should regularly back up its configuration settings to HPE ProLiant DL380 Server to ensure data integrity in case of a system failure.;75;99;HPE ProLiant DL380 Server;NETWORK_RESOURCE
The security system should regularly back up its configuration settings to IBM Power Systems servers with IBM i to ensure data integrity in case of a system failure.;75;110;IBM Power Systems servers with IBM i;NETWORK_RESOURCE
The security system should regularly back up its configuration settings to Cisco UCS (Unified Computing System) Servers to ensure data integrity in case of a system failure.;75;118;Cisco UCS (Unified Computing System) Servers;NETWORK_RESOURCE
The security system should regularly back up its configuration settings to Fujitsu Primergy Servers to ensure data integrity in case of a system failure.;75;98;Fujitsu Primergy Servers;NETWORK_RESOURCE
The security system should regularly back up its configuration settings to Supermicro SuperServer to ensure data integrity in case of a system failure.;75;96;Supermicro SuperServer;NETWORK_RESOURCE
The security system should regularly back up its configuration settings to HP ProLiant ML Server Series to ensure data integrity in case of a system failure.;75;102;HP ProLiant ML Server Series;NETWORK_RESOURCE
The security system should regularly back up its configuration settings to Dell PowerEdge R Series Servers to ensure data integrity in case of a system failure.;75;105;Dell PowerEdge R Series Servers;NETWORK_RESOURCE
The security system should regularly back up its configuration settings to Lenovo ThinkSystem Servers to ensure data integrity in case of a system failure.;75;100;Lenovo ThinkSystem Servers;NETWORK_RESOURCE
The security system should regularly back up its configuration settings to Huawei FusionServer Pro to ensure data integrity in case of a system failure.;75;97;Huawei FusionServer Pro;NETWORK_RESOURCE
The security system should regularly back up its configuration settings to Oracle SPARC Servers to ensure data integrity in case of a system failure.;75;94;Oracle SPARC Servers;NETWORK_RESOURCE
When a firmware update is available, the edge device should download it from Microsoft Windows Server and apply it to enhance its functionality.;77;100;Microsoft Windows Server;NETWORK_RESOURCE
When a firmware update is available, the edge device should download it from Linux file server and apply it to enhance its functionality.;77;93;Linux file server;NETWORK_RESOURCE
When a firmware update is available, the edge device should download it from NAS (Network Attached Storage) devices and apply it to enhance its functionality.;77;114;NAS (Network Attached Storage) devices;NETWORK_RESOURCE
When a firmware update is available, the edge device should download it from FreeNAS and apply it to enhance its functionality.;77;83;FreeNAS;NETWORK_RESOURCE
When a firmware update is available, the edge device should download it from Synology DiskStation and apply it to enhance its functionality.;77;96;Synology DiskStation;NETWORK_RESOURCE
When a firmware update is available, the edge device should download it from QNAP Turbo NAS and apply it to enhance its functionality.;77;90;QNAP Turbo NAS;NETWORK_RESOURCE
When a firmware update is available, the edge device should download it from Western Digital My Cloud and apply it to enhance its functionality.;77;100;Western Digital My Cloud;NETWORK_RESOURCE
When a firmware update is available, the edge device should download it from Seagate Personal Cloud and apply it to enhance its functionality.;77;98;Seagate Personal Cloud;NETWORK_RESOURCE
