Sentence;first;last;name;type
Squid Proxy Server plays a critical role in caching and optimizing data transmission between edge devices and the cloud infrastructure.;0;17;Squid Proxy Server;NETWORK_RESOURCE
Microsoft Internet Security and Acceleration (ISA) Server plays a critical role in caching and optimizing data transmission between edge devices and the cloud infrastructure.;0;56;Microsoft Internet Security and Acceleration (ISA) Server;NETWORK_RESOURCE
F5 BIG-IP Proxy Server plays a critical role in caching and optimizing data transmission between edge devices and the cloud infrastructure.;0;21;F5 BIG-IP Proxy Server;NETWORK_RESOURCE
Citrix NetScaler Proxy Server plays a critical role in caching and optimizing data transmission between edge devices and the cloud infrastructure.;0;28;Citrix NetScaler Proxy Server;NETWORK_RESOURCE
NGINX Plus Proxy Server plays a critical role in caching and optimizing data transmission between edge devices and the cloud infrastructure.;0;22;NGINX Plus Proxy Server;NETWORK_RESOURCE
Varnish Cache Proxy Server plays a critical role in caching and optimizing data transmission between edge devices and the cloud infrastructure.;0;25;Varnish Cache Proxy Server;NETWORK_RESOURCE
Privoxy Proxy Server plays a critical role in caching and optimizing data transmission between edge devices and the cloud infrastructure.;0;19;Privoxy Proxy Server;NETWORK_RESOURCE
Polipo Proxy Server plays a critical role in caching and optimizing data transmission between edge devices and the cloud infrastructure.;0;18;Polipo Proxy Server;NETWORK_RESOURCE
Pound Reverse Proxy and Load Balancer plays a critical role in caching and optimizing data transmission between edge devices and the cloud infrastructure.;0;36;Pound Reverse Proxy and Load Balancer;NETWORK_RESOURCE
Tinyproxy plays a critical role in caching and optimizing data transmission between edge devices and the cloud infrastructure.;0;8;Tinyproxy;NETWORK_RESOURCE
Caddy Server with Proxy Module plays a critical role in caching and optimizing data transmission between edge devices and the cloud infrastructure.;0;29;Caddy Server with Proxy Module;NETWORK_RESOURCE
Traefik Reverse Proxy and Load Balancer plays a critical role in caching and optimizing data transmission between edge devices and the cloud infrastructure.;0;38;Traefik Reverse Proxy and Load Balancer;NETWORK_RESOURCE
Envoy Proxy plays a critical role in caching and optimizing data transmission between edge devices and the cloud infrastructure.;0;10;Envoy Proxy;NETWORK_RESOURCE
Apache Traffic Server plays a critical role in caching and optimizing data transmission between edge devices and the cloud infrastructure.;0;20;Apache Traffic Server;NETWORK_RESOURCE
H2O HTTP/2 Server with Proxy Module plays a critical role in caching and optimizing data transmission between edge devices and the cloud infrastructure.;0;34;H2O HTTP/2 Server with Proxy Module;NETWORK_RESOURCE
Artica Proxy Server plays a critical role in caching and optimizing data transmission between edge devices and the cloud infrastructure.;0;18;Artica Proxy Server;NETWORK_RESOURCE
LiteSpeed Web Server with Proxy Module plays a critical role in caching and optimizing data transmission between edge devices and the cloud infrastructure.;0;37;LiteSpeed Web Server with Proxy Module;NETWORK_RESOURCE
When a sensor detects a sudden temperature increase, Nginx Proxy Server should redirect the data to a specialized analytics platform for further analysis.;53;70;Nginx Proxy Server;NETWORK_RESOURCE
When a sensor detects a sudden temperature increase, Apache HTTP Server with Proxy Module should redirect the data to a specialized analytics platform for further analysis.;53;88;Apache HTTP Server with Proxy Module;NETWORK_RESOURCE
When a sensor detects a sudden temperature increase, HAProxy Load Balancer and Proxy Server should redirect the data to a specialized analytics platform for further analysis.;53;90;HAProxy Load Balancer and Proxy Server;NETWORK_RESOURCE
When a sensor detects a sudden temperature increase, Squid Proxy Server should redirect the data to a specialized analytics platform for further analysis.;53;70;Squid Proxy Server;NETWORK_RESOURCE
When a sensor detects a sudden temperature increase, Microsoft Internet Security and Acceleration (ISA) Server should redirect the data to a specialized analytics platform for further analysis.;53;109;Microsoft Internet Security and Acceleration (ISA) Server;NETWORK_RESOURCE
When a sensor detects a sudden temperature increase, F5 BIG-IP Proxy Server should redirect the data to a specialized analytics platform for further analysis.;53;74;F5 BIG-IP Proxy Server;NETWORK_RESOURCE
When a sensor detects a sudden temperature increase, Citrix NetScaler Proxy Server should redirect the data to a specialized analytics platform for further analysis.;53;81;Citrix NetScaler Proxy Server;NETWORK_RESOURCE
When a sensor detects a sudden temperature increase, NGINX Plus Proxy Server should redirect the data to a specialized analytics platform for further analysis.;53;75;NGINX Plus Proxy Server;NETWORK_RESOURCE
When a sensor detects a sudden temperature increase, Varnish Cache Proxy Server should redirect the data to a specialized analytics platform for further analysis.;53;78;Varnish Cache Proxy Server;NETWORK_RESOURCE
When a sensor detects a sudden temperature increase, Privoxy Proxy Server should redirect the data to a specialized analytics platform for further analysis.;53;72;Privoxy Proxy Server;NETWORK_RESOURCE
When a sensor detects a sudden temperature increase, Polipo Proxy Server should redirect the data to a specialized analytics platform for further analysis.;53;71;Polipo Proxy Server;NETWORK_RESOURCE
When a sensor detects a sudden temperature increase, Pound Reverse Proxy and Load Balancer should redirect the data to a specialized analytics platform for further analysis.;53;89;Pound Reverse Proxy and Load Balancer;NETWORK_RESOURCE
When a sensor detects a sudden temperature increase, Tinyproxy should redirect the data to a specialized analytics platform for further analysis.;53;61;Tinyproxy;NETWORK_RESOURCE
When a sensor detects a sudden temperature increase, Caddy Server with Proxy Module should redirect the data to a specialized analytics platform for further analysis.;53;82;Caddy Server with Proxy Module;NETWORK_RESOURCE
When a sensor detects a sudden temperature increase, Traefik Reverse Proxy and Load Balancer should redirect the data to a specialized analytics platform for further analysis.;53;91;Traefik Reverse Proxy and Load Balancer;NETWORK_RESOURCE
When a sensor detects a sudden temperature increase, Envoy Proxy should redirect the data to a specialized analytics platform for further analysis.;53;63;Envoy Proxy;NETWORK_RESOURCE
When a sensor detects a sudden temperature increase, Apache Traffic Server should redirect the data to a specialized analytics platform for further analysis.;53;73;Apache Traffic Server;NETWORK_RESOURCE
When a sensor detects a sudden temperature increase, H2O HTTP/2 Server with Proxy Module should redirect the data to a specialized analytics platform for further analysis.;53;87;H2O HTTP/2 Server with Proxy Module;NETWORK_RESOURCE
When a sensor detects a sudden temperature increase, Artica Proxy Server should redirect the data to a specialized analytics platform for further analysis.;53;71;Artica Proxy Server;NETWORK_RESOURCE
When a sensor detects a sudden temperature increase, LiteSpeed Web Server with Proxy Module should redirect the data to a specialized analytics platform for further analysis.;53;90;LiteSpeed Web Server with Proxy Module;NETWORK_RESOURCE
Nginx Proxy Server should automatically reroute traffic to a backup server if the primary server experiences downtime, ensuring uninterrupted device communication.;0;17;Nginx Proxy Server;NETWORK_RESOURCE
Apache HTTP Server with Proxy Module should automatically reroute traffic to a backup server if the primary server experiences downtime, ensuring uninterrupted device communication.;0;35;Apache HTTP Server with Proxy Module;NETWORK_RESOURCE
HAProxy Load Balancer and Proxy Server should automatically reroute traffic to a backup server if the primary server experiences downtime, ensuring uninterrupted device communication.;0;37;HAProxy Load Balancer and Proxy Server;NETWORK_RESOURCE
Squid Proxy Server should automatically reroute traffic to a backup server if the primary server experiences downtime, ensuring uninterrupted device communication.;0;17;Squid Proxy Server;NETWORK_RESOURCE
Microsoft Internet Security and Acceleration (ISA) Server should automatically reroute traffic to a backup server if the primary server experiences downtime, ensuring uninterrupted device communication.;0;56;Microsoft Internet Security and Acceleration (ISA) Server;NETWORK_RESOURCE
F5 BIG-IP Proxy Server should automatically reroute traffic to a backup server if the primary server experiences downtime, ensuring uninterrupted device communication.;0;21;F5 BIG-IP Proxy Server;NETWORK_RESOURCE
Citrix NetScaler Proxy Server should automatically reroute traffic to a backup server if the primary server experiences downtime, ensuring uninterrupted device communication.;0;28;Citrix NetScaler Proxy Server;NETWORK_RESOURCE
NGINX Plus Proxy Server should automatically reroute traffic to a backup server if the primary server experiences downtime, ensuring uninterrupted device communication.;0;22;NGINX Plus Proxy Server;NETWORK_RESOURCE
Varnish Cache Proxy Server should automatically reroute traffic to a backup server if the primary server experiences downtime, ensuring uninterrupted device communication.;0;25;Varnish Cache Proxy Server;NETWORK_RESOURCE
Privoxy Proxy Server should automatically reroute traffic to a backup server if the primary server experiences downtime, ensuring uninterrupted device communication.;0;19;Privoxy Proxy Server;NETWORK_RESOURCE
Polipo Proxy Server should automatically reroute traffic to a backup server if the primary server experiences downtime, ensuring uninterrupted device communication.;0;18;Polipo Proxy Server;NETWORK_RESOURCE
Pound Reverse Proxy and Load Balancer should automatically reroute traffic to a backup server if the primary server experiences downtime, ensuring uninterrupted device communication.;0;36;Pound Reverse Proxy and Load Balancer;NETWORK_RESOURCE
Tinyproxy should automatically reroute traffic to a backup server if the primary server experiences downtime, ensuring uninterrupted device communication.;0;8;Tinyproxy;NETWORK_RESOURCE
Caddy Server with Proxy Module should automatically reroute traffic to a backup server if the primary server experiences downtime, ensuring uninterrupted device communication.;0;29;Caddy Server with Proxy Module;NETWORK_RESOURCE
Traefik Reverse Proxy and Load Balancer should automatically reroute traffic to a backup server if the primary server experiences downtime, ensuring uninterrupted device communication.;0;38;Traefik Reverse Proxy and Load Balancer;NETWORK_RESOURCE
Envoy Proxy should automatically reroute traffic to a backup server if the primary server experiences downtime, ensuring uninterrupted device communication.;0;10;Envoy Proxy;NETWORK_RESOURCE
Apache Traffic Server should automatically reroute traffic to a backup server if the primary server experiences downtime, ensuring uninterrupted device communication.;0;20;Apache Traffic Server;NETWORK_RESOURCE
H2O HTTP/2 Server with Proxy Module should automatically reroute traffic to a backup server if the primary server experiences downtime, ensuring uninterrupted device communication.;0;34;H2O HTTP/2 Server with Proxy Module;NETWORK_RESOURCE
Artica Proxy Server should automatically reroute traffic to a backup server if the primary server experiences downtime, ensuring uninterrupted device communication.;0;18;Artica Proxy Server;NETWORK_RESOURCE
LiteSpeed Web Server with Proxy Module should automatically reroute traffic to a backup server if the primary server experiences downtime, ensuring uninterrupted device communication.;0;37;LiteSpeed Web Server with Proxy Module;NETWORK_RESOURCE
Upon detecting an anomaly in the power consumption data, Nginx Proxy Server should trigger an alert to the energy management system for investigation.;57;74;Nginx Proxy Server;NETWORK_RESOURCE
Upon detecting an anomaly in the power consumption data, Apache HTTP Server with Proxy Module should trigger an alert to the energy management system for investigation.;57;92;Apache HTTP Server with Proxy Module;NETWORK_RESOURCE
Upon detecting an anomaly in the power consumption data, HAProxy Load Balancer and Proxy Server should trigger an alert to the energy management system for investigation.;57;94;HAProxy Load Balancer and Proxy Server;NETWORK_RESOURCE
Upon detecting an anomaly in the power consumption data, Squid Proxy Server should trigger an alert to the energy management system for investigation.;57;74;Squid Proxy Server;NETWORK_RESOURCE
Upon detecting an anomaly in the power consumption data, Microsoft Internet Security and Acceleration (ISA) Server should trigger an alert to the energy management system for investigation.;57;113;Microsoft Internet Security and Acceleration (ISA) Server;NETWORK_RESOURCE
Upon detecting an anomaly in the power consumption data, F5 BIG-IP Proxy Server should trigger an alert to the energy management system for investigation.;57;78;F5 BIG-IP Proxy Server;NETWORK_RESOURCE
Upon detecting an anomaly in the power consumption data, Citrix NetScaler Proxy Server should trigger an alert to the energy management system for investigation.;57;85;Citrix NetScaler Proxy Server;NETWORK_RESOURCE
Upon detecting an anomaly in the power consumption data, NGINX Plus Proxy Server should trigger an alert to the energy management system for investigation.;57;79;NGINX Plus Proxy Server;NETWORK_RESOURCE
Upon detecting an anomaly in the power consumption data, Varnish Cache Proxy Server should trigger an alert to the energy management system for investigation.;57;82;Varnish Cache Proxy Server;NETWORK_RESOURCE
Upon detecting an anomaly in the power consumption data, Privoxy Proxy Server should trigger an alert to the energy management system for investigation.;57;76;Privoxy Proxy Server;NETWORK_RESOURCE
Upon detecting an anomaly in the power consumption data, Polipo Proxy Server should trigger an alert to the energy management system for investigation.;57;75;Polipo Proxy Server;NETWORK_RESOURCE
Upon detecting an anomaly in the power consumption data, Pound Reverse Proxy and Load Balancer should trigger an alert to the energy management system for investigation.;57;93;Pound Reverse Proxy and Load Balancer;NETWORK_RESOURCE
Upon detecting an anomaly in the power consumption data, Tinyproxy should trigger an alert to the energy management system for investigation.;57;65;Tinyproxy;NETWORK_RESOURCE
Upon detecting an anomaly in the power consumption data, Caddy Server with Proxy Module should trigger an alert to the energy management system for investigation.;57;86;Caddy Server with Proxy Module;NETWORK_RESOURCE
Upon detecting an anomaly in the power consumption data, Traefik Reverse Proxy and Load Balancer should trigger an alert to the energy management system for investigation.;57;95;Traefik Reverse Proxy and Load Balancer;NETWORK_RESOURCE
Upon detecting an anomaly in the power consumption data, Envoy Proxy should trigger an alert to the energy management system for investigation.;57;67;Envoy Proxy;NETWORK_RESOURCE
Upon detecting an anomaly in the power consumption data, Apache Traffic Server should trigger an alert to the energy management system for investigation.;57;77;Apache Traffic Server;NETWORK_RESOURCE
Upon detecting an anomaly in the power consumption data, H2O HTTP/2 Server with Proxy Module should trigger an alert to the energy management system for investigation.;57;91;H2O HTTP/2 Server with Proxy Module;NETWORK_RESOURCE
Upon detecting an anomaly in the power consumption data, Artica Proxy Server should trigger an alert to the energy management system for investigation.;57;75;Artica Proxy Server;NETWORK_RESOURCE
Upon detecting an anomaly in the power consumption data, LiteSpeed Web Server with Proxy Module should trigger an alert to the energy management system for investigation.;57;94;LiteSpeed Web Server with Proxy Module;NETWORK_RESOURCE
Nginx Proxy Server is responsible for managing and balancing network traffic to ensure efficient communication between IoT devices and the central control system.;0;17;Nginx Proxy Server;NETWORK_RESOURCE
Apache HTTP Server with Proxy Module is responsible for managing and balancing network traffic to ensure efficient communication between IoT devices and the central control system.;0;35;Apache HTTP Server with Proxy Module;NETWORK_RESOURCE
HAProxy Load Balancer and Proxy Server is responsible for managing and balancing network traffic to ensure efficient communication between IoT devices and the central control system.;0;37;HAProxy Load Balancer and Proxy Server;NETWORK_RESOURCE
Squid Proxy Server is responsible for managing and balancing network traffic to ensure efficient communication between IoT devices and the central control system.;0;17;Squid Proxy Server;NETWORK_RESOURCE
Microsoft Internet Security and Acceleration (ISA) Server is responsible for managing and balancing network traffic to ensure efficient communication between IoT devices and the central control system.;0;56;Microsoft Internet Security and Acceleration (ISA) Server;NETWORK_RESOURCE
F5 BIG-IP Proxy Server is responsible for managing and balancing network traffic to ensure efficient communication between IoT devices and the central control system.;0;21;F5 BIG-IP Proxy Server;NETWORK_RESOURCE
Citrix NetScaler Proxy Server is responsible for managing and balancing network traffic to ensure efficient communication between IoT devices and the central control system.;0;28;Citrix NetScaler Proxy Server;NETWORK_RESOURCE
NGINX Plus Proxy Server is responsible for managing and balancing network traffic to ensure efficient communication between IoT devices and the central control system.;0;22;NGINX Plus Proxy Server;NETWORK_RESOURCE
Varnish Cache Proxy Server is responsible for managing and balancing network traffic to ensure efficient communication between IoT devices and the central control system.;0;25;Varnish Cache Proxy Server;NETWORK_RESOURCE
Privoxy Proxy Server is responsible for managing and balancing network traffic to ensure efficient communication between IoT devices and the central control system.;0;19;Privoxy Proxy Server;NETWORK_RESOURCE
Polipo Proxy Server is responsible for managing and balancing network traffic to ensure efficient communication between IoT devices and the central control system.;0;18;Polipo Proxy Server;NETWORK_RESOURCE
Pound Reverse Proxy and Load Balancer is responsible for managing and balancing network traffic to ensure efficient communication between IoT devices and the central control system.;0;36;Pound Reverse Proxy and Load Balancer;NETWORK_RESOURCE
Tinyproxy is responsible for managing and balancing network traffic to ensure efficient communication between IoT devices and the central control system.;0;8;Tinyproxy;NETWORK_RESOURCE
Caddy Server with Proxy Module is responsible for managing and balancing network traffic to ensure efficient communication between IoT devices and the central control system.;0;29;Caddy Server with Proxy Module;NETWORK_RESOURCE
Traefik Reverse Proxy and Load Balancer is responsible for managing and balancing network traffic to ensure efficient communication between IoT devices and the central control system.;0;38;Traefik Reverse Proxy and Load Balancer;NETWORK_RESOURCE
Envoy Proxy is responsible for managing and balancing network traffic to ensure efficient communication between IoT devices and the central control system.;0;10;Envoy Proxy;NETWORK_RESOURCE
Apache Traffic Server is responsible for managing and balancing network traffic to ensure efficient communication between IoT devices and the central control system.;0;20;Apache Traffic Server;NETWORK_RESOURCE
H2O HTTP/2 Server with Proxy Module is responsible for managing and balancing network traffic to ensure efficient communication between IoT devices and the central control system.;0;34;H2O HTTP/2 Server with Proxy Module;NETWORK_RESOURCE
Artica Proxy Server is responsible for managing and balancing network traffic to ensure efficient communication between IoT devices and the central control system.;0;18;Artica Proxy Server;NETWORK_RESOURCE
LiteSpeed Web Server with Proxy Module is responsible for managing and balancing network traffic to ensure efficient communication between IoT devices and the central control system.;0;37;LiteSpeed Web Server with Proxy Module;NETWORK_RESOURCE
When a device reports low battery levels, Nginx Proxy Server should prioritize power-saving measures to prolong the device's operational time.;42;59;Nginx Proxy Server;NETWORK_RESOURCE
When a device reports low battery levels, Apache HTTP Server with Proxy Module should prioritize power-saving measures to prolong the device's operational time.;42;77;Apache HTTP Server with Proxy Module;NETWORK_RESOURCE
When a device reports low battery levels, HAProxy Load Balancer and Proxy Server should prioritize power-saving measures to prolong the device's operational time.;42;79;HAProxy Load Balancer and Proxy Server;NETWORK_RESOURCE
When a device reports low battery levels, Squid Proxy Server should prioritize power-saving measures to prolong the device's operational time.;42;59;Squid Proxy Server;NETWORK_RESOURCE
When a device reports low battery levels, Microsoft Internet Security and Acceleration (ISA) Server should prioritize power-saving measures to prolong the device's operational time.;42;98;Microsoft Internet Security and Acceleration (ISA) Server;NETWORK_RESOURCE
When a device reports low battery levels, F5 BIG-IP Proxy Server should prioritize power-saving measures to prolong the device's operational time.;42;63;F5 BIG-IP Proxy Server;NETWORK_RESOURCE
When a device reports low battery levels, Citrix NetScaler Proxy Server should prioritize power-saving measures to prolong the device's operational time.;42;70;Citrix NetScaler Proxy Server;NETWORK_RESOURCE
When a device reports low battery levels, NGINX Plus Proxy Server should prioritize power-saving measures to prolong the device's operational time.;42;64;NGINX Plus Proxy Server;NETWORK_RESOURCE
