Sentence;first;last;name;type
WildFly (formerly JBoss) should handle incoming HTTP requests and serve dynamic content based on sensor data.;0;23;WildFly (formerly JBoss);NETWORK_RESOURCE
Resin Server should handle incoming HTTP requests and serve dynamic content based on sensor data.;0;11;Resin Server;NETWORK_RESOURCE
Tomcat Server (Apache Tomcat) should handle incoming HTTP requests and serve dynamic content based on sensor data.;0;28;Tomcat Server (Apache Tomcat);NETWORK_RESOURCE
Caddy Server should handle incoming HTTP requests and serve dynamic content based on sensor data.;0;11;Caddy Server;NETWORK_RESOURCE
Microsoft Azure Web App should handle incoming HTTP requests and serve dynamic content based on sensor data.;0;22;Microsoft Azure Web App;NETWORK_RESOURCE
Amazon Web Services (AWS) Elastic Beanstalk should handle incoming HTTP requests and serve dynamic content based on sensor data.;0;42;Amazon Web Services (AWS) Elastic Beanstalk;NETWORK_RESOURCE
Heroku should handle incoming HTTP requests and serve dynamic content based on sensor data.;0;5;Heroku;NETWORK_RESOURCE
DigitalOcean App Platform should handle incoming HTTP requests and serve dynamic content based on sensor data.;0;24;DigitalOcean App Platform;NETWORK_RESOURCE
Google App Engine should handle incoming HTTP requests and serve dynamic content based on sensor data.;0;16;Google App Engine;NETWORK_RESOURCE
OpenShift by Red Hat should handle incoming HTTP requests and serve dynamic content based on sensor data.;0;19;OpenShift by Red Hat;NETWORK_RESOURCE
Firebase Hosting should handle incoming HTTP requests and serve dynamic content based on sensor data.;0;15;Firebase Hosting;NETWORK_RESOURCE
Fastly Edge Cloud Platform should handle incoming HTTP requests and serve dynamic content based on sensor data.;0;25;Fastly Edge Cloud Platform;NETWORK_RESOURCE
Cloudflare Workers should handle incoming HTTP requests and serve dynamic content based on sensor data.;0;17;Cloudflare Workers;NETWORK_RESOURCE
Upon receiving a data payload from a sensor, Apache HTTP Server should store it in a database for further analysis.;45;62;Apache HTTP Server;NETWORK_RESOURCE
Upon receiving a data payload from a sensor, Microsoft Internet Information Services (IIS) should store it in a database for further analysis.;45;89;Microsoft Internet Information Services (IIS);NETWORK_RESOURCE
Upon receiving a data payload from a sensor, Nginx should store it in a database for further analysis.;45;49;Nginx;NETWORK_RESOURCE
Upon receiving a data payload from a sensor, Lighttpd should store it in a database for further analysis.;45;52;Lighttpd;NETWORK_RESOURCE
Upon receiving a data payload from a sensor, Google Web Server (GWS) should store it in a database for further analysis.;45;67;Google Web Server (GWS);NETWORK_RESOURCE
Upon receiving a data payload from a sensor, LiteSpeed Web Server should store it in a database for further analysis.;45;64;LiteSpeed Web Server;NETWORK_RESOURCE
Upon receiving a data payload from a sensor, IBM HTTP Server (IHS) should store it in a database for further analysis.;45;65;IBM HTTP Server (IHS);NETWORK_RESOURCE
Upon receiving a data payload from a sensor, Oracle HTTP Server should store it in a database for further analysis.;45;62;Oracle HTTP Server;NETWORK_RESOURCE
Upon receiving a data payload from a sensor, Cherokee Web Server should store it in a database for further analysis.;45;63;Cherokee Web Server;NETWORK_RESOURCE
Upon receiving a data payload from a sensor, Hiawatha Web Server should store it in a database for further analysis.;45;63;Hiawatha Web Server;NETWORK_RESOURCE
Upon receiving a data payload from a sensor, Abyss Web Server should store it in a database for further analysis.;45;60;Abyss Web Server;NETWORK_RESOURCE
Upon receiving a data payload from a sensor, Tornado Server should store it in a database for further analysis.;45;58;Tornado Server;NETWORK_RESOURCE
Upon receiving a data payload from a sensor, Jetty should store it in a database for further analysis.;45;49;Jetty;NETWORK_RESOURCE
Upon receiving a data payload from a sensor, Gunicorn should store it in a database for further analysis.;45;52;Gunicorn;NETWORK_RESOURCE
Upon receiving a data payload from a sensor, CherryPy should store it in a database for further analysis.;45;52;CherryPy;NETWORK_RESOURCE
Upon receiving a data payload from a sensor, Node.js (with appropriate HTTP server module) should store it in a database for further analysis.;45;89;Node.js (with appropriate HTTP server module);NETWORK_RESOURCE
Upon receiving a data payload from a sensor, GlassFish Server should store it in a database for further analysis.;45;60;GlassFish Server;NETWORK_RESOURCE
Upon receiving a data payload from a sensor, WildFly (formerly JBoss) should store it in a database for further analysis.;45;68;WildFly (formerly JBoss);NETWORK_RESOURCE
Upon receiving a data payload from a sensor, Resin Server should store it in a database for further analysis.;45;56;Resin Server;NETWORK_RESOURCE
Upon receiving a data payload from a sensor, Tomcat Server (Apache Tomcat) should store it in a database for further analysis.;45;73;Tomcat Server (Apache Tomcat);NETWORK_RESOURCE
Upon receiving a data payload from a sensor, Caddy Server should store it in a database for further analysis.;45;56;Caddy Server;NETWORK_RESOURCE
Upon receiving a data payload from a sensor, Microsoft Azure Web App should store it in a database for further analysis.;45;67;Microsoft Azure Web App;NETWORK_RESOURCE
Upon receiving a data payload from a sensor, Amazon Web Services (AWS) Elastic Beanstalk should store it in a database for further analysis.;45;87;Amazon Web Services (AWS) Elastic Beanstalk;NETWORK_RESOURCE
Upon receiving a data payload from a sensor, Heroku should store it in a database for further analysis.;45;50;Heroku;NETWORK_RESOURCE
Upon receiving a data payload from a sensor, DigitalOcean App Platform should store it in a database for further analysis.;45;69;DigitalOcean App Platform;NETWORK_RESOURCE
Upon receiving a data payload from a sensor, Google App Engine should store it in a database for further analysis.;45;61;Google App Engine;NETWORK_RESOURCE
Upon receiving a data payload from a sensor, OpenShift by Red Hat should store it in a database for further analysis.;45;64;OpenShift by Red Hat;NETWORK_RESOURCE
Upon receiving a data payload from a sensor, Firebase Hosting should store it in a database for further analysis.;45;60;Firebase Hosting;NETWORK_RESOURCE
Upon receiving a data payload from a sensor, Fastly Edge Cloud Platform should store it in a database for further analysis.;45;70;Fastly Edge Cloud Platform;NETWORK_RESOURCE
Upon receiving a data payload from a sensor, Cloudflare Workers should store it in a database for further analysis.;45;62;Cloudflare Workers;NETWORK_RESOURCE
Apache HTTP Server should provide a RESTful API for remote devices to fetch real-time sensor data.;0;17;Apache HTTP Server;NETWORK_RESOURCE
Microsoft Internet Information Services (IIS) should provide a RESTful API for remote devices to fetch real-time sensor data.;0;44;Microsoft Internet Information Services (IIS);NETWORK_RESOURCE
Nginx should provide a RESTful API for remote devices to fetch real-time sensor data.;0;4;Nginx;NETWORK_RESOURCE
Lighttpd should provide a RESTful API for remote devices to fetch real-time sensor data.;0;7;Lighttpd;NETWORK_RESOURCE
Google Web Server (GWS) should provide a RESTful API for remote devices to fetch real-time sensor data.;0;22;Google Web Server (GWS);NETWORK_RESOURCE
LiteSpeed Web Server should provide a RESTful API for remote devices to fetch real-time sensor data.;0;19;LiteSpeed Web Server;NETWORK_RESOURCE
IBM HTTP Server (IHS) should provide a RESTful API for remote devices to fetch real-time sensor data.;0;20;IBM HTTP Server (IHS);NETWORK_RESOURCE
Oracle HTTP Server should provide a RESTful API for remote devices to fetch real-time sensor data.;0;17;Oracle HTTP Server;NETWORK_RESOURCE
Cherokee Web Server should provide a RESTful API for remote devices to fetch real-time sensor data.;0;18;Cherokee Web Server;NETWORK_RESOURCE
Hiawatha Web Server should provide a RESTful API for remote devices to fetch real-time sensor data.;0;18;Hiawatha Web Server;NETWORK_RESOURCE
Abyss Web Server should provide a RESTful API for remote devices to fetch real-time sensor data.;0;15;Abyss Web Server;NETWORK_RESOURCE
Tornado Server should provide a RESTful API for remote devices to fetch real-time sensor data.;0;13;Tornado Server;NETWORK_RESOURCE
Jetty should provide a RESTful API for remote devices to fetch real-time sensor data.;0;4;Jetty;NETWORK_RESOURCE
Gunicorn should provide a RESTful API for remote devices to fetch real-time sensor data.;0;7;Gunicorn;NETWORK_RESOURCE
CherryPy should provide a RESTful API for remote devices to fetch real-time sensor data.;0;7;CherryPy;NETWORK_RESOURCE
Node.js (with appropriate HTTP server module) should provide a RESTful API for remote devices to fetch real-time sensor data.;0;44;Node.js (with appropriate HTTP server module);NETWORK_RESOURCE
GlassFish Server should provide a RESTful API for remote devices to fetch real-time sensor data.;0;15;GlassFish Server;NETWORK_RESOURCE
WildFly (formerly JBoss) should provide a RESTful API for remote devices to fetch real-time sensor data.;0;23;WildFly (formerly JBoss);NETWORK_RESOURCE
Resin Server should provide a RESTful API for remote devices to fetch real-time sensor data.;0;11;Resin Server;NETWORK_RESOURCE
Tomcat Server (Apache Tomcat) should provide a RESTful API for remote devices to fetch real-time sensor data.;0;28;Tomcat Server (Apache Tomcat);NETWORK_RESOURCE
Caddy Server should provide a RESTful API for remote devices to fetch real-time sensor data.;0;11;Caddy Server;NETWORK_RESOURCE
Microsoft Azure Web App should provide a RESTful API for remote devices to fetch real-time sensor data.;0;22;Microsoft Azure Web App;NETWORK_RESOURCE
Amazon Web Services (AWS) Elastic Beanstalk should provide a RESTful API for remote devices to fetch real-time sensor data.;0;42;Amazon Web Services (AWS) Elastic Beanstalk;NETWORK_RESOURCE
Heroku should provide a RESTful API for remote devices to fetch real-time sensor data.;0;5;Heroku;NETWORK_RESOURCE
DigitalOcean App Platform should provide a RESTful API for remote devices to fetch real-time sensor data.;0;24;DigitalOcean App Platform;NETWORK_RESOURCE
Google App Engine should provide a RESTful API for remote devices to fetch real-time sensor data.;0;16;Google App Engine;NETWORK_RESOURCE
OpenShift by Red Hat should provide a RESTful API for remote devices to fetch real-time sensor data.;0;19;OpenShift by Red Hat;NETWORK_RESOURCE
Firebase Hosting should provide a RESTful API for remote devices to fetch real-time sensor data.;0;15;Firebase Hosting;NETWORK_RESOURCE
Fastly Edge Cloud Platform should provide a RESTful API for remote devices to fetch real-time sensor data.;0;25;Fastly Edge Cloud Platform;NETWORK_RESOURCE
Cloudflare Workers should provide a RESTful API for remote devices to fetch real-time sensor data.;0;17;Cloudflare Workers;NETWORK_RESOURCE
In the event of an error, Apache HTTP Server should generate an alert and send it to the system administrator via email.;26;43;Apache HTTP Server;NETWORK_RESOURCE
In the event of an error, Microsoft Internet Information Services (IIS) should generate an alert and send it to the system administrator via email.;26;70;Microsoft Internet Information Services (IIS);NETWORK_RESOURCE
In the event of an error, Nginx should generate an alert and send it to the system administrator via email.;26;30;Nginx;NETWORK_RESOURCE
In the event of an error, Lighttpd should generate an alert and send it to the system administrator via email.;26;33;Lighttpd;NETWORK_RESOURCE
In the event of an error, Google Web Server (GWS) should generate an alert and send it to the system administrator via email.;26;48;Google Web Server (GWS);NETWORK_RESOURCE
In the event of an error, LiteSpeed Web Server should generate an alert and send it to the system administrator via email.;26;45;LiteSpeed Web Server;NETWORK_RESOURCE
In the event of an error, IBM HTTP Server (IHS) should generate an alert and send it to the system administrator via email.;26;46;IBM HTTP Server (IHS);NETWORK_RESOURCE
In the event of an error, Oracle HTTP Server should generate an alert and send it to the system administrator via email.;26;43;Oracle HTTP Server;NETWORK_RESOURCE
In the event of an error, Cherokee Web Server should generate an alert and send it to the system administrator via email.;26;44;Cherokee Web Server;NETWORK_RESOURCE
In the event of an error, Hiawatha Web Server should generate an alert and send it to the system administrator via email.;26;44;Hiawatha Web Server;NETWORK_RESOURCE
In the event of an error, Abyss Web Server should generate an alert and send it to the system administrator via email.;26;41;Abyss Web Server;NETWORK_RESOURCE
In the event of an error, Tornado Server should generate an alert and send it to the system administrator via email.;26;39;Tornado Server;NETWORK_RESOURCE
In the event of an error, Jetty should generate an alert and send it to the system administrator via email.;26;30;Jetty;NETWORK_RESOURCE
In the event of an error, Gunicorn should generate an alert and send it to the system administrator via email.;26;33;Gunicorn;NETWORK_RESOURCE
In the event of an error, CherryPy should generate an alert and send it to the system administrator via email.;26;33;CherryPy;NETWORK_RESOURCE
In the event of an error, Node.js (with appropriate HTTP server module) should generate an alert and send it to the system administrator via email.;26;70;Node.js (with appropriate HTTP server module);NETWORK_RESOURCE
In the event of an error, GlassFish Server should generate an alert and send it to the system administrator via email.;26;41;GlassFish Server;NETWORK_RESOURCE
In the event of an error, WildFly (formerly JBoss) should generate an alert and send it to the system administrator via email.;26;49;WildFly (formerly JBoss);NETWORK_RESOURCE
In the event of an error, Resin Server should generate an alert and send it to the system administrator via email.;26;37;Resin Server;NETWORK_RESOURCE
In the event of an error, Tomcat Server (Apache Tomcat) should generate an alert and send it to the system administrator via email.;26;54;Tomcat Server (Apache Tomcat);NETWORK_RESOURCE
In the event of an error, Caddy Server should generate an alert and send it to the system administrator via email.;26;37;Caddy Server;NETWORK_RESOURCE
In the event of an error, Microsoft Azure Web App should generate an alert and send it to the system administrator via email.;26;48;Microsoft Azure Web App;NETWORK_RESOURCE
In the event of an error, Amazon Web Services (AWS) Elastic Beanstalk should generate an alert and send it to the system administrator via email.;26;68;Amazon Web Services (AWS) Elastic Beanstalk;NETWORK_RESOURCE
In the event of an error, Heroku should generate an alert and send it to the system administrator via email.;26;31;Heroku;NETWORK_RESOURCE
In the event of an error, DigitalOcean App Platform should generate an alert and send it to the system administrator via email.;26;50;DigitalOcean App Platform;NETWORK_RESOURCE
In the event of an error, Google App Engine should generate an alert and send it to the system administrator via email.;26;42;Google App Engine;NETWORK_RESOURCE
In the event of an error, OpenShift by Red Hat should generate an alert and send it to the system administrator via email.;26;45;OpenShift by Red Hat;NETWORK_RESOURCE
In the event of an error, Firebase Hosting should generate an alert and send it to the system administrator via email.;26;41;Firebase Hosting;NETWORK_RESOURCE
In the event of an error, Fastly Edge Cloud Platform should generate an alert and send it to the system administrator via email.;26;51;Fastly Edge Cloud Platform;NETWORK_RESOURCE
In the event of an error, Cloudflare Workers should generate an alert and send it to the system administrator via email.;26;43;Cloudflare Workers;NETWORK_RESOURCE
When a specific condition is met, Apache HTTP Server should trigger an action to control actuators in the IoT system.;34;51;Apache HTTP Server;NETWORK_RESOURCE
When a specific condition is met, Microsoft Internet Information Services (IIS) should trigger an action to control actuators in the IoT system.;34;78;Microsoft Internet Information Services (IIS);NETWORK_RESOURCE
When a specific condition is met, Nginx should trigger an action to control actuators in the IoT system.;34;38;Nginx;NETWORK_RESOURCE
When a specific condition is met, Lighttpd should trigger an action to control actuators in the IoT system.;34;41;Lighttpd;NETWORK_RESOURCE
When a specific condition is met, Google Web Server (GWS) should trigger an action to control actuators in the IoT system.;34;56;Google Web Server (GWS);NETWORK_RESOURCE
When a specific condition is met, LiteSpeed Web Server should trigger an action to control actuators in the IoT system.;34;53;LiteSpeed Web Server;NETWORK_RESOURCE
When a specific condition is met, IBM HTTP Server (IHS) should trigger an action to control actuators in the IoT system.;34;54;IBM HTTP Server (IHS);NETWORK_RESOURCE
When a specific condition is met, Oracle HTTP Server should trigger an action to control actuators in the IoT system.;34;51;Oracle HTTP Server;NETWORK_RESOURCE
When a specific condition is met, Cherokee Web Server should trigger an action to control actuators in the IoT system.;34;52;Cherokee Web Server;NETWORK_RESOURCE
When a specific condition is met, Hiawatha Web Server should trigger an action to control actuators in the IoT system.;34;52;Hiawatha Web Server;NETWORK_RESOURCE
When a specific condition is met, Abyss Web Server should trigger an action to control actuators in the IoT system.;34;49;Abyss Web Server;NETWORK_RESOURCE
When a specific condition is met, Tornado Server should trigger an action to control actuators in the IoT system.;34;47;Tornado Server;NETWORK_RESOURCE
When a specific condition is met, Jetty should trigger an action to control actuators in the IoT system.;34;38;Jetty;NETWORK_RESOURCE
When a specific condition is met, Gunicorn should trigger an action to control actuators in the IoT system.;34;41;Gunicorn;NETWORK_RESOURCE
When a specific condition is met, CherryPy should trigger an action to control actuators in the IoT system.;34;41;CherryPy;NETWORK_RESOURCE
When a specific condition is met, Node.js (with appropriate HTTP server module) should trigger an action to control actuators in the IoT system.;34;78;Node.js (with appropriate HTTP server module);NETWORK_RESOURCE
When a specific condition is met, GlassFish Server should trigger an action to control actuators in the IoT system.;34;49;GlassFish Server;NETWORK_RESOURCE
When a specific condition is met, WildFly (formerly JBoss) should trigger an action to control actuators in the IoT system.;34;57;WildFly (formerly JBoss);NETWORK_RESOURCE
When a specific condition is met, Resin Server should trigger an action to control actuators in the IoT system.;34;45;Resin Server;NETWORK_RESOURCE
When a specific condition is met, Tomcat Server (Apache Tomcat) should trigger an action to control actuators in the IoT system.;34;62;Tomcat Server (Apache Tomcat);NETWORK_RESOURCE
When a specific condition is met, Caddy Server should trigger an action to control actuators in the IoT system.;34;45;Caddy Server;NETWORK_RESOURCE
When a specific condition is met, Microsoft Azure Web App should trigger an action to control actuators in the IoT system.;34;56;Microsoft Azure Web App;NETWORK_RESOURCE
When a specific condition is met, Amazon Web Services (AWS) Elastic Beanstalk should trigger an action to control actuators in the IoT system.;34;76;Amazon Web Services (AWS) Elastic Beanstalk;NETWORK_RESOURCE
When a specific condition is met, Heroku should trigger an action to control actuators in the IoT system.;34;39;Heroku;NETWORK_RESOURCE
When a specific condition is met, DigitalOcean App Platform should trigger an action to control actuators in the IoT system.;34;58;DigitalOcean App Platform;NETWORK_RESOURCE
When a specific condition is met, Google App Engine should trigger an action to control actuators in the IoT system.;34;50;Google App Engine;NETWORK_RESOURCE
When a specific condition is met, OpenShift by Red Hat should trigger an action to control actuators in the IoT system.;34;53;OpenShift by Red Hat;NETWORK_RESOURCE
When a specific condition is met, Firebase Hosting should trigger an action to control actuators in the IoT system.;34;49;Firebase Hosting;NETWORK_RESOURCE
When a specific condition is met, Fastly Edge Cloud Platform should trigger an action to control actuators in the IoT system.;34;59;Fastly Edge Cloud Platform;NETWORK_RESOURCE
When a specific condition is met, Cloudflare Workers should trigger an action to control actuators in the IoT system.;34;51;Cloudflare Workers;NETWORK_RESOURCE
Apache HTTP Server should securely authenticate and authorize users accessing the IoT platform.;0;17;Apache HTTP Server;NETWORK_RESOURCE
Microsoft Internet Information Services (IIS) should securely authenticate and authorize users accessing the IoT platform.;0;44;Microsoft Internet Information Services (IIS);NETWORK_RESOURCE
Nginx should securely authenticate and authorize users accessing the IoT platform.;0;4;Nginx;NETWORK_RESOURCE
Lighttpd should securely authenticate and authorize users accessing the IoT platform.;0;7;Lighttpd;NETWORK_RESOURCE
Google Web Server (GWS) should securely authenticate and authorize users accessing the IoT platform.;0;22;Google Web Server (GWS);NETWORK_RESOURCE
LiteSpeed Web Server should securely authenticate and authorize users accessing the IoT platform.;0;19;LiteSpeed Web Server;NETWORK_RESOURCE
IBM HTTP Server (IHS) should securely authenticate and authorize users accessing the IoT platform.;0;20;IBM HTTP Server (IHS);NETWORK_RESOURCE
Oracle HTTP Server should securely authenticate and authorize users accessing the IoT platform.;0;17;Oracle HTTP Server;NETWORK_RESOURCE
Cherokee Web Server should securely authenticate and authorize users accessing the IoT platform.;0;18;Cherokee Web Server;NETWORK_RESOURCE
Hiawatha Web Server should securely authenticate and authorize users accessing the IoT platform.;0;18;Hiawatha Web Server;NETWORK_RESOURCE
Abyss Web Server should securely authenticate and authorize users accessing the IoT platform.;0;15;Abyss Web Server;NETWORK_RESOURCE
Tornado Server should securely authenticate and authorize users accessing the IoT platform.;0;13;Tornado Server;NETWORK_RESOURCE
Jetty should securely authenticate and authorize users accessing the IoT platform.;0;4;Jetty;NETWORK_RESOURCE
Gunicorn should securely authenticate and authorize users accessing the IoT platform.;0;7;Gunicorn;NETWORK_RESOURCE
CherryPy should securely authenticate and authorize users accessing the IoT platform.;0;7;CherryPy;NETWORK_RESOURCE
Node.js (with appropriate HTTP server module) should securely authenticate and authorize users accessing the IoT platform.;0;44;Node.js (with appropriate HTTP server module);NETWORK_RESOURCE
GlassFish Server should securely authenticate and authorize users accessing the IoT platform.;0;15;GlassFish Server;NETWORK_RESOURCE
WildFly (formerly JBoss) should securely authenticate and authorize users accessing the IoT platform.;0;23;WildFly (formerly JBoss);NETWORK_RESOURCE
Resin Server should securely authenticate and authorize users accessing the IoT platform.;0;11;Resin Server;NETWORK_RESOURCE
Tomcat Server (Apache Tomcat) should securely authenticate and authorize users accessing the IoT platform.;0;28;Tomcat Server (Apache Tomcat);NETWORK_RESOURCE
Caddy Server should securely authenticate and authorize users accessing the IoT platform.;0;11;Caddy Server;NETWORK_RESOURCE
Microsoft Azure Web App should securely authenticate and authorize users accessing the IoT platform.;0;22;Microsoft Azure Web App;NETWORK_RESOURCE
Amazon Web Services (AWS) Elastic Beanstalk should securely authenticate and authorize users accessing the IoT platform.;0;42;Amazon Web Services (AWS) Elastic Beanstalk;NETWORK_RESOURCE
Heroku should securely authenticate and authorize users accessing the IoT platform.;0;5;Heroku;NETWORK_RESOURCE
DigitalOcean App Platform should securely authenticate and authorize users accessing the IoT platform.;0;24;DigitalOcean App Platform;NETWORK_RESOURCE
Google App Engine should securely authenticate and authorize users accessing the IoT platform.;0;16;Google App Engine;NETWORK_RESOURCE
OpenShift by Red Hat should securely authenticate and authorize users accessing the IoT platform.;0;19;OpenShift by Red Hat;NETWORK_RESOURCE
Firebase Hosting should securely authenticate and authorize users accessing the IoT platform.;0;15;Firebase Hosting;NETWORK_RESOURCE
Fastly Edge Cloud Platform should securely authenticate and authorize users accessing the IoT platform.;0;25;Fastly Edge Cloud Platform;NETWORK_RESOURCE
Cloudflare Workers should securely authenticate and authorize users accessing the IoT platform.;0;17;Cloudflare Workers;NETWORK_RESOURCE
Apache HTTP Server should compress and optimize images before serving them to IoT devices with limited bandwidth.;0;17;Apache HTTP Server;NETWORK_RESOURCE
Microsoft Internet Information Services (IIS) should compress and optimize images before serving them to IoT devices with limited bandwidth.;0;44;Microsoft Internet Information Services (IIS);NETWORK_RESOURCE
Nginx should compress and optimize images before serving them to IoT devices with limited bandwidth.;0;4;Nginx;NETWORK_RESOURCE
Lighttpd should compress and optimize images before serving them to IoT devices with limited bandwidth.;0;7;Lighttpd;NETWORK_RESOURCE
Google Web Server (GWS) should compress and optimize images before serving them to IoT devices with limited bandwidth.;0;22;Google Web Server (GWS);NETWORK_RESOURCE
LiteSpeed Web Server should compress and optimize images before serving them to IoT devices with limited bandwidth.;0;19;LiteSpeed Web Server;NETWORK_RESOURCE
IBM HTTP Server (IHS) should compress and optimize images before serving them to IoT devices with limited bandwidth.;0;20;IBM HTTP Server (IHS);NETWORK_RESOURCE
Oracle HTTP Server should compress and optimize images before serving them to IoT devices with limited bandwidth.;0;17;Oracle HTTP Server;NETWORK_RESOURCE
Cherokee Web Server should compress and optimize images before serving them to IoT devices with limited bandwidth.;0;18;Cherokee Web Server;NETWORK_RESOURCE
Hiawatha Web Server should compress and optimize images before serving them to IoT devices with limited bandwidth.;0;18;Hiawatha Web Server;NETWORK_RESOURCE
Abyss Web Server should compress and optimize images before serving them to IoT devices with limited bandwidth.;0;15;Abyss Web Server;NETWORK_RESOURCE
Tornado Server should compress and optimize images before serving them to IoT devices with limited bandwidth.;0;13;Tornado Server;NETWORK_RESOURCE
Jetty should compress and optimize images before serving them to IoT devices with limited bandwidth.;0;4;Jetty;NETWORK_RESOURCE
Gunicorn should compress and optimize images before serving them to IoT devices with limited bandwidth.;0;7;Gunicorn;NETWORK_RESOURCE
CherryPy should compress and optimize images before serving them to IoT devices with limited bandwidth.;0;7;CherryPy;NETWORK_RESOURCE
Node.js (with appropriate HTTP server module) should compress and optimize images before serving them to IoT devices with limited bandwidth.;0;44;Node.js (with appropriate HTTP server module);NETWORK_RESOURCE
GlassFish Server should compress and optimize images before serving them to IoT devices with limited bandwidth.;0;15;GlassFish Server;NETWORK_RESOURCE
WildFly (formerly JBoss) should compress and optimize images before serving them to IoT devices with limited bandwidth.;0;23;WildFly (formerly JBoss);NETWORK_RESOURCE
Resin Server should compress and optimize images before serving them to IoT devices with limited bandwidth.;0;11;Resin Server;NETWORK_RESOURCE
Tomcat Server (Apache Tomcat) should compress and optimize images before serving them to IoT devices with limited bandwidth.;0;28;Tomcat Server (Apache Tomcat);NETWORK_RESOURCE
Caddy Server should compress and optimize images before serving them to IoT devices with limited bandwidth.;0;11;Caddy Server;NETWORK_RESOURCE
Microsoft Azure Web App should compress and optimize images before serving them to IoT devices with limited bandwidth.;0;22;Microsoft Azure Web App;NETWORK_RESOURCE
Amazon Web Services (AWS) Elastic Beanstalk should compress and optimize images before serving them to IoT devices with limited bandwidth.;0;42;Amazon Web Services (AWS) Elastic Beanstalk;NETWORK_RESOURCE
Heroku should compress and optimize images before serving them to IoT devices with limited bandwidth.;0;5;Heroku;NETWORK_RESOURCE
DigitalOcean App Platform should compress and optimize images before serving them to IoT devices with limited bandwidth.;0;24;DigitalOcean App Platform;NETWORK_RESOURCE
Google App Engine should compress and optimize images before serving them to IoT devices with limited bandwidth.;0;16;Google App Engine;NETWORK_RESOURCE
OpenShift by Red Hat should compress and optimize images before serving them to IoT devices with limited bandwidth.;0;19;OpenShift by Red Hat;NETWORK_RESOURCE
Firebase Hosting should compress and optimize images before serving them to IoT devices with limited bandwidth.;0;15;Firebase Hosting;NETWORK_RESOURCE
Fastly Edge Cloud Platform should compress and optimize images before serving them to IoT devices with limited bandwidth.;0;25;Fastly Edge Cloud Platform;NETWORK_RESOURCE
Cloudflare Workers should compress and optimize images before serving them to IoT devices with limited bandwidth.;0;17;Cloudflare Workers;NETWORK_RESOURCE
Upon detecting an anomaly in the sensor data, Apache HTTP Server should log the event for further investigation.;46;63;Apache HTTP Server;NETWORK_RESOURCE
Upon detecting an anomaly in the sensor data, Microsoft Internet Information Services (IIS) should log the event for further investigation.;46;90;Microsoft Internet Information Services (IIS);NETWORK_RESOURCE
Upon detecting an anomaly in the sensor data, Nginx should log the event for further investigation.;46;50;Nginx;NETWORK_RESOURCE
Upon detecting an anomaly in the sensor data, Lighttpd should log the event for further investigation.;46;53;Lighttpd;NETWORK_RESOURCE
Upon detecting an anomaly in the sensor data, Google Web Server (GWS) should log the event for further investigation.;46;68;Google Web Server (GWS);NETWORK_RESOURCE
Upon detecting an anomaly in the sensor data, LiteSpeed Web Server should log the event for further investigation.;46;65;LiteSpeed Web Server;NETWORK_RESOURCE
Upon detecting an anomaly in the sensor data, IBM HTTP Server (IHS) should log the event for further investigation.;46;66;IBM HTTP Server (IHS);NETWORK_RESOURCE
