Sentence;first;last;name;type
Fortinet FortiADC should monitor the health and availability of backend servers in real-time, adjusting load distribution accordingly.;0;16;Fortinet FortiADC;NETWORK_RESOURCE
Radware FastView should monitor the health and availability of backend servers in real-time, adjusting load distribution accordingly.;0;15;Radware FastView;NETWORK_RESOURCE
In response to varying user demand, F5 BIG-IP Load Balancer should intelligently scale the number of active servers to maintain optimal performance.;36;58;F5 BIG-IP Load Balancer;NETWORK_RESOURCE
In response to varying user demand, Citrix ADC (formerly NetScaler ADC) should intelligently scale the number of active servers to maintain optimal performance.;36;70;Citrix ADC (formerly NetScaler ADC);NETWORK_RESOURCE
In response to varying user demand, Kemp LoadMaster should intelligently scale the number of active servers to maintain optimal performance.;36;50;Kemp LoadMaster;NETWORK_RESOURCE
In response to varying user demand, Barracuda Load Balancer ADC should intelligently scale the number of active servers to maintain optimal performance.;36;62;Barracuda Load Balancer ADC;NETWORK_RESOURCE
In response to varying user demand, Radware Alteon ADC should intelligently scale the number of active servers to maintain optimal performance.;36;53;Radware Alteon ADC;NETWORK_RESOURCE
In response to varying user demand, A10 Networks Thunder ADC should intelligently scale the number of active servers to maintain optimal performance.;36;59;A10 Networks Thunder ADC;NETWORK_RESOURCE
In response to varying user demand, Cisco Application Control Engine (ACE) should intelligently scale the number of active servers to maintain optimal performance.;36;73;Cisco Application Control Engine (ACE);NETWORK_RESOURCE
In response to varying user demand, Brocade ServerIron ADX should intelligently scale the number of active servers to maintain optimal performance.;36;57;Brocade ServerIron ADX;NETWORK_RESOURCE
In response to varying user demand, Array Networks APV Series should intelligently scale the number of active servers to maintain optimal performance.;36;60;Array Networks APV Series;NETWORK_RESOURCE
In response to varying user demand, Pulse Secure Pulse Virtual Traffic Manager (formerly known as Brocade vTM) should intelligently scale the number of active servers to maintain optimal performance.;36;109;Pulse Secure Pulse Virtual Traffic Manager (formerly known as Brocade vTM);NETWORK_RESOURCE
In response to varying user demand, Radware LinkProof NG should intelligently scale the number of active servers to maintain optimal performance.;36;55;Radware LinkProof NG;NETWORK_RESOURCE
In response to varying user demand, NGINX Plus should intelligently scale the number of active servers to maintain optimal performance.;36;45;NGINX Plus;NETWORK_RESOURCE
In response to varying user demand, HAProxy should intelligently scale the number of active servers to maintain optimal performance.;36;42;HAProxy;NETWORK_RESOURCE
In response to varying user demand, Amazon Elastic Load Balancer (ELB) should intelligently scale the number of active servers to maintain optimal performance.;36;69;Amazon Elastic Load Balancer (ELB);NETWORK_RESOURCE
In response to varying user demand, Microsoft Azure Load Balancer should intelligently scale the number of active servers to maintain optimal performance.;36;64;Microsoft Azure Load Balancer;NETWORK_RESOURCE
In response to varying user demand, Google Cloud Load Balancer should intelligently scale the number of active servers to maintain optimal performance.;36;61;Google Cloud Load Balancer;NETWORK_RESOURCE
In response to varying user demand, Kemp Edge Security Pack (ESP) should intelligently scale the number of active servers to maintain optimal performance.;36;64;Kemp Edge Security Pack (ESP);NETWORK_RESOURCE
In response to varying user demand, Avi Networks Load Balancer should intelligently scale the number of active servers to maintain optimal performance.;36;61;Avi Networks Load Balancer;NETWORK_RESOURCE
In response to varying user demand, Fortinet FortiADC should intelligently scale the number of active servers to maintain optimal performance.;36;52;Fortinet FortiADC;NETWORK_RESOURCE
In response to varying user demand, Radware FastView should intelligently scale the number of active servers to maintain optimal performance.;36;51;Radware FastView;NETWORK_RESOURCE
If a server becomes overloaded, F5 BIG-IP Load Balancer should automatically offload excess traffic to prevent performance degradation.;32;54;F5 BIG-IP Load Balancer;NETWORK_RESOURCE
If a server becomes overloaded, Citrix ADC (formerly NetScaler ADC) should automatically offload excess traffic to prevent performance degradation.;32;66;Citrix ADC (formerly NetScaler ADC);NETWORK_RESOURCE
If a server becomes overloaded, Kemp LoadMaster should automatically offload excess traffic to prevent performance degradation.;32;46;Kemp LoadMaster;NETWORK_RESOURCE
If a server becomes overloaded, Barracuda Load Balancer ADC should automatically offload excess traffic to prevent performance degradation.;32;58;Barracuda Load Balancer ADC;NETWORK_RESOURCE
If a server becomes overloaded, Radware Alteon ADC should automatically offload excess traffic to prevent performance degradation.;32;49;Radware Alteon ADC;NETWORK_RESOURCE
If a server becomes overloaded, A10 Networks Thunder ADC should automatically offload excess traffic to prevent performance degradation.;32;55;A10 Networks Thunder ADC;NETWORK_RESOURCE
If a server becomes overloaded, Cisco Application Control Engine (ACE) should automatically offload excess traffic to prevent performance degradation.;32;69;Cisco Application Control Engine (ACE);NETWORK_RESOURCE
If a server becomes overloaded, Brocade ServerIron ADX should automatically offload excess traffic to prevent performance degradation.;32;53;Brocade ServerIron ADX;NETWORK_RESOURCE
If a server becomes overloaded, Array Networks APV Series should automatically offload excess traffic to prevent performance degradation.;32;56;Array Networks APV Series;NETWORK_RESOURCE
If a server becomes overloaded, Pulse Secure Pulse Virtual Traffic Manager (formerly known as Brocade vTM) should automatically offload excess traffic to prevent performance degradation.;32;105;Pulse Secure Pulse Virtual Traffic Manager (formerly known as Brocade vTM);NETWORK_RESOURCE
If a server becomes overloaded, Radware LinkProof NG should automatically offload excess traffic to prevent performance degradation.;32;51;Radware LinkProof NG;NETWORK_RESOURCE
If a server becomes overloaded, NGINX Plus should automatically offload excess traffic to prevent performance degradation.;32;41;NGINX Plus;NETWORK_RESOURCE
If a server becomes overloaded, HAProxy should automatically offload excess traffic to prevent performance degradation.;32;38;HAProxy;NETWORK_RESOURCE
If a server becomes overloaded, Amazon Elastic Load Balancer (ELB) should automatically offload excess traffic to prevent performance degradation.;32;65;Amazon Elastic Load Balancer (ELB);NETWORK_RESOURCE
If a server becomes overloaded, Microsoft Azure Load Balancer should automatically offload excess traffic to prevent performance degradation.;32;60;Microsoft Azure Load Balancer;NETWORK_RESOURCE
If a server becomes overloaded, Google Cloud Load Balancer should automatically offload excess traffic to prevent performance degradation.;32;57;Google Cloud Load Balancer;NETWORK_RESOURCE
If a server becomes overloaded, Kemp Edge Security Pack (ESP) should automatically offload excess traffic to prevent performance degradation.;32;60;Kemp Edge Security Pack (ESP);NETWORK_RESOURCE
If a server becomes overloaded, Avi Networks Load Balancer should automatically offload excess traffic to prevent performance degradation.;32;57;Avi Networks Load Balancer;NETWORK_RESOURCE
If a server becomes overloaded, Fortinet FortiADC should automatically offload excess traffic to prevent performance degradation.;32;48;Fortinet FortiADC;NETWORK_RESOURCE
If a server becomes overloaded, Radware FastView should automatically offload excess traffic to prevent performance degradation.;32;47;Radware FastView;NETWORK_RESOURCE
F5 BIG-IP Load Balancer should prioritize traffic based on predefined rules, ensuring critical IoT data receives timely processing and delivery.;0;22;F5 BIG-IP Load Balancer;NETWORK_RESOURCE
Citrix ADC (formerly NetScaler ADC) should prioritize traffic based on predefined rules, ensuring critical IoT data receives timely processing and delivery.;0;34;Citrix ADC (formerly NetScaler ADC);NETWORK_RESOURCE
Kemp LoadMaster should prioritize traffic based on predefined rules, ensuring critical IoT data receives timely processing and delivery.;0;14;Kemp LoadMaster;NETWORK_RESOURCE
Barracuda Load Balancer ADC should prioritize traffic based on predefined rules, ensuring critical IoT data receives timely processing and delivery.;0;26;Barracuda Load Balancer ADC;NETWORK_RESOURCE
Radware Alteon ADC should prioritize traffic based on predefined rules, ensuring critical IoT data receives timely processing and delivery.;0;17;Radware Alteon ADC;NETWORK_RESOURCE
A10 Networks Thunder ADC should prioritize traffic based on predefined rules, ensuring critical IoT data receives timely processing and delivery.;0;23;A10 Networks Thunder ADC;NETWORK_RESOURCE
Cisco Application Control Engine (ACE) should prioritize traffic based on predefined rules, ensuring critical IoT data receives timely processing and delivery.;0;37;Cisco Application Control Engine (ACE);NETWORK_RESOURCE
Brocade ServerIron ADX should prioritize traffic based on predefined rules, ensuring critical IoT data receives timely processing and delivery.;0;21;Brocade ServerIron ADX;NETWORK_RESOURCE
Array Networks APV Series should prioritize traffic based on predefined rules, ensuring critical IoT data receives timely processing and delivery.;0;24;Array Networks APV Series;NETWORK_RESOURCE
Pulse Secure Pulse Virtual Traffic Manager (formerly known as Brocade vTM) should prioritize traffic based on predefined rules, ensuring critical IoT data receives timely processing and delivery.;0;73;Pulse Secure Pulse Virtual Traffic Manager (formerly known as Brocade vTM);NETWORK_RESOURCE
Radware LinkProof NG should prioritize traffic based on predefined rules, ensuring critical IoT data receives timely processing and delivery.;0;19;Radware LinkProof NG;NETWORK_RESOURCE
NGINX Plus should prioritize traffic based on predefined rules, ensuring critical IoT data receives timely processing and delivery.;0;9;NGINX Plus;NETWORK_RESOURCE
HAProxy should prioritize traffic based on predefined rules, ensuring critical IoT data receives timely processing and delivery.;0;6;HAProxy;NETWORK_RESOURCE
Amazon Elastic Load Balancer (ELB) should prioritize traffic based on predefined rules, ensuring critical IoT data receives timely processing and delivery.;0;33;Amazon Elastic Load Balancer (ELB);NETWORK_RESOURCE
Microsoft Azure Load Balancer should prioritize traffic based on predefined rules, ensuring critical IoT data receives timely processing and delivery.;0;28;Microsoft Azure Load Balancer;NETWORK_RESOURCE
Google Cloud Load Balancer should prioritize traffic based on predefined rules, ensuring critical IoT data receives timely processing and delivery.;0;25;Google Cloud Load Balancer;NETWORK_RESOURCE
Kemp Edge Security Pack (ESP) should prioritize traffic based on predefined rules, ensuring critical IoT data receives timely processing and delivery.;0;28;Kemp Edge Security Pack (ESP);NETWORK_RESOURCE
Avi Networks Load Balancer should prioritize traffic based on predefined rules, ensuring critical IoT data receives timely processing and delivery.;0;25;Avi Networks Load Balancer;NETWORK_RESOURCE
Fortinet FortiADC should prioritize traffic based on predefined rules, ensuring critical IoT data receives timely processing and delivery.;0;16;Fortinet FortiADC;NETWORK_RESOURCE
Radware FastView should prioritize traffic based on predefined rules, ensuring critical IoT data receives timely processing and delivery.;0;15;Radware FastView;NETWORK_RESOURCE
When a new server is added to the IoT infrastructure, F5 BIG-IP Load Balancer should include it in the load balancing algorithm to evenly distribute traffic.;54;76;F5 BIG-IP Load Balancer;NETWORK_RESOURCE
When a new server is added to the IoT infrastructure, Citrix ADC (formerly NetScaler ADC) should include it in the load balancing algorithm to evenly distribute traffic.;54;88;Citrix ADC (formerly NetScaler ADC);NETWORK_RESOURCE
When a new server is added to the IoT infrastructure, Kemp LoadMaster should include it in the load balancing algorithm to evenly distribute traffic.;54;68;Kemp LoadMaster;NETWORK_RESOURCE
When a new server is added to the IoT infrastructure, Barracuda Load Balancer ADC should include it in the load balancing algorithm to evenly distribute traffic.;54;80;Barracuda Load Balancer ADC;NETWORK_RESOURCE
When a new server is added to the IoT infrastructure, Radware Alteon ADC should include it in the load balancing algorithm to evenly distribute traffic.;54;71;Radware Alteon ADC;NETWORK_RESOURCE
When a new server is added to the IoT infrastructure, A10 Networks Thunder ADC should include it in the load balancing algorithm to evenly distribute traffic.;54;77;A10 Networks Thunder ADC;NETWORK_RESOURCE
When a new server is added to the IoT infrastructure, Cisco Application Control Engine (ACE) should include it in the load balancing algorithm to evenly distribute traffic.;54;91;Cisco Application Control Engine (ACE);NETWORK_RESOURCE
When a new server is added to the IoT infrastructure, Brocade ServerIron ADX should include it in the load balancing algorithm to evenly distribute traffic.;54;75;Brocade ServerIron ADX;NETWORK_RESOURCE
When a new server is added to the IoT infrastructure, Array Networks APV Series should include it in the load balancing algorithm to evenly distribute traffic.;54;78;Array Networks APV Series;NETWORK_RESOURCE
When a new server is added to the IoT infrastructure, Pulse Secure Pulse Virtual Traffic Manager (formerly known as Brocade vTM) should include it in the load balancing algorithm to evenly distribute traffic.;54;127;Pulse Secure Pulse Virtual Traffic Manager (formerly known as Brocade vTM);NETWORK_RESOURCE
When a new server is added to the IoT infrastructure, Radware LinkProof NG should include it in the load balancing algorithm to evenly distribute traffic.;54;73;Radware LinkProof NG;NETWORK_RESOURCE
When a new server is added to the IoT infrastructure, NGINX Plus should include it in the load balancing algorithm to evenly distribute traffic.;54;63;NGINX Plus;NETWORK_RESOURCE
When a new server is added to the IoT infrastructure, HAProxy should include it in the load balancing algorithm to evenly distribute traffic.;54;60;HAProxy;NETWORK_RESOURCE
When a new server is added to the IoT infrastructure, Amazon Elastic Load Balancer (ELB) should include it in the load balancing algorithm to evenly distribute traffic.;54;87;Amazon Elastic Load Balancer (ELB);NETWORK_RESOURCE
When a new server is added to the IoT infrastructure, Microsoft Azure Load Balancer should include it in the load balancing algorithm to evenly distribute traffic.;54;82;Microsoft Azure Load Balancer;NETWORK_RESOURCE
When a new server is added to the IoT infrastructure, Google Cloud Load Balancer should include it in the load balancing algorithm to evenly distribute traffic.;54;79;Google Cloud Load Balancer;NETWORK_RESOURCE
When a new server is added to the IoT infrastructure, Kemp Edge Security Pack (ESP) should include it in the load balancing algorithm to evenly distribute traffic.;54;82;Kemp Edge Security Pack (ESP);NETWORK_RESOURCE
When a new server is added to the IoT infrastructure, Avi Networks Load Balancer should include it in the load balancing algorithm to evenly distribute traffic.;54;79;Avi Networks Load Balancer;NETWORK_RESOURCE
When a new server is added to the IoT infrastructure, Fortinet FortiADC should include it in the load balancing algorithm to evenly distribute traffic.;54;70;Fortinet FortiADC;NETWORK_RESOURCE
When a new server is added to the IoT infrastructure, Radware FastView should include it in the load balancing algorithm to evenly distribute traffic.;54;69;Radware FastView;NETWORK_RESOURCE
In the event of a server failure, F5 BIG-IP Load Balancer should reroute requests to redundant servers to minimize downtime.;34;56;F5 BIG-IP Load Balancer;NETWORK_RESOURCE
In the event of a server failure, Citrix ADC (formerly NetScaler ADC) should reroute requests to redundant servers to minimize downtime.;34;68;Citrix ADC (formerly NetScaler ADC);NETWORK_RESOURCE
In the event of a server failure, Kemp LoadMaster should reroute requests to redundant servers to minimize downtime.;34;48;Kemp LoadMaster;NETWORK_RESOURCE
In the event of a server failure, Barracuda Load Balancer ADC should reroute requests to redundant servers to minimize downtime.;34;60;Barracuda Load Balancer ADC;NETWORK_RESOURCE
In the event of a server failure, Radware Alteon ADC should reroute requests to redundant servers to minimize downtime.;34;51;Radware Alteon ADC;NETWORK_RESOURCE
In the event of a server failure, A10 Networks Thunder ADC should reroute requests to redundant servers to minimize downtime.;34;57;A10 Networks Thunder ADC;NETWORK_RESOURCE
In the event of a server failure, Cisco Application Control Engine (ACE) should reroute requests to redundant servers to minimize downtime.;34;71;Cisco Application Control Engine (ACE);NETWORK_RESOURCE
In the event of a server failure, Brocade ServerIron ADX should reroute requests to redundant servers to minimize downtime.;34;55;Brocade ServerIron ADX;NETWORK_RESOURCE
In the event of a server failure, Array Networks APV Series should reroute requests to redundant servers to minimize downtime.;34;58;Array Networks APV Series;NETWORK_RESOURCE
In the event of a server failure, Pulse Secure Pulse Virtual Traffic Manager (formerly known as Brocade vTM) should reroute requests to redundant servers to minimize downtime.;34;107;Pulse Secure Pulse Virtual Traffic Manager (formerly known as Brocade vTM);NETWORK_RESOURCE
In the event of a server failure, Radware LinkProof NG should reroute requests to redundant servers to minimize downtime.;34;53;Radware LinkProof NG;NETWORK_RESOURCE
In the event of a server failure, NGINX Plus should reroute requests to redundant servers to minimize downtime.;34;43;NGINX Plus;NETWORK_RESOURCE
In the event of a server failure, HAProxy should reroute requests to redundant servers to minimize downtime.;34;40;HAProxy;NETWORK_RESOURCE
In the event of a server failure, Amazon Elastic Load Balancer (ELB) should reroute requests to redundant servers to minimize downtime.;34;67;Amazon Elastic Load Balancer (ELB);NETWORK_RESOURCE
In the event of a server failure, Microsoft Azure Load Balancer should reroute requests to redundant servers to minimize downtime.;34;62;Microsoft Azure Load Balancer;NETWORK_RESOURCE
In the event of a server failure, Google Cloud Load Balancer should reroute requests to redundant servers to minimize downtime.;34;59;Google Cloud Load Balancer;NETWORK_RESOURCE
In the event of a server failure, Kemp Edge Security Pack (ESP) should reroute requests to redundant servers to minimize downtime.;34;62;Kemp Edge Security Pack (ESP);NETWORK_RESOURCE
