Sentence;first;last;name;type
When a motion sensor is triggered, Google Workspace (formerly G Suite) should send a notification email to the security personnel.;35;69;Google Workspace (formerly G Suite);NETWORK_RESOURCE
When a motion sensor is triggered, Zimbra Collaboration Suite should send a notification email to the security personnel.;35;60;Zimbra Collaboration Suite;NETWORK_RESOURCE
When a motion sensor is triggered, VMware Zimbra should send a notification email to the security personnel.;35;47;VMware Zimbra;NETWORK_RESOURCE
When a motion sensor is triggered, Oracle Communications Messaging Server should send a notification email to the security personnel.;35;72;Oracle Communications Messaging Server;NETWORK_RESOURCE
When a motion sensor is triggered, MailEnable should send a notification email to the security personnel.;35;44;MailEnable;NETWORK_RESOURCE
When a motion sensor is triggered, Axigen Mail Server should send a notification email to the security personnel.;35;52;Axigen Mail Server;NETWORK_RESOURCE
When a motion sensor is triggered, SmarterMail should send a notification email to the security personnel.;35;45;SmarterMail;NETWORK_RESOURCE
When a motion sensor is triggered, IceWarp Mail Server should send a notification email to the security personnel.;35;53;IceWarp Mail Server;NETWORK_RESOURCE
When a motion sensor is triggered, Kerio Connect should send a notification email to the security personnel.;35;47;Kerio Connect;NETWORK_RESOURCE
When a motion sensor is triggered, hMailServer should send a notification email to the security personnel.;35;45;hMailServer;NETWORK_RESOURCE
When a motion sensor is triggered, SurgeMail should send a notification email to the security personnel.;35;43;SurgeMail;NETWORK_RESOURCE
When a motion sensor is triggered, Scalix should send a notification email to the security personnel.;35;40;Scalix;NETWORK_RESOURCE
When a motion sensor is triggered, Citadel should send a notification email to the security personnel.;35;41;Citadel;NETWORK_RESOURCE
When a motion sensor is triggered, Atmail should send a notification email to the security personnel.;35;40;Atmail;NETWORK_RESOURCE
When a motion sensor is triggered, CommuniGate Pro should send a notification email to the security personnel.;35;49;CommuniGate Pro;NETWORK_RESOURCE
When a motion sensor is triggered, Exim Mail Server should send a notification email to the security personnel.;35;50;Exim Mail Server;NETWORK_RESOURCE
When a motion sensor is triggered, Postfix Mail Server should send a notification email to the security personnel.;35;53;Postfix Mail Server;NETWORK_RESOURCE
When a motion sensor is triggered, Sendmail should send a notification email to the security personnel.;35;42;Sendmail;NETWORK_RESOURCE
Microsoft Exchange Server should be able to process and filter incoming emails to identify spam and prevent them from reaching the user's inbox.;0;24;Microsoft Exchange Server;NETWORK_RESOURCE
IBM Domino Server should be able to process and filter incoming emails to identify spam and prevent them from reaching the user's inbox.;0;16;IBM Domino Server;NETWORK_RESOURCE
Google Workspace (formerly G Suite) should be able to process and filter incoming emails to identify spam and prevent them from reaching the user's inbox.;0;34;Google Workspace (formerly G Suite);NETWORK_RESOURCE
Zimbra Collaboration Suite should be able to process and filter incoming emails to identify spam and prevent them from reaching the user's inbox.;0;25;Zimbra Collaboration Suite;NETWORK_RESOURCE
VMware Zimbra should be able to process and filter incoming emails to identify spam and prevent them from reaching the user's inbox.;0;12;VMware Zimbra;NETWORK_RESOURCE
Oracle Communications Messaging Server should be able to process and filter incoming emails to identify spam and prevent them from reaching the user's inbox.;0;37;Oracle Communications Messaging Server;NETWORK_RESOURCE
MailEnable should be able to process and filter incoming emails to identify spam and prevent them from reaching the user's inbox.;0;9;MailEnable;NETWORK_RESOURCE
Axigen Mail Server should be able to process and filter incoming emails to identify spam and prevent them from reaching the user's inbox.;0;17;Axigen Mail Server;NETWORK_RESOURCE
SmarterMail should be able to process and filter incoming emails to identify spam and prevent them from reaching the user's inbox.;0;10;SmarterMail;NETWORK_RESOURCE
IceWarp Mail Server should be able to process and filter incoming emails to identify spam and prevent them from reaching the user's inbox.;0;18;IceWarp Mail Server;NETWORK_RESOURCE
Kerio Connect should be able to process and filter incoming emails to identify spam and prevent them from reaching the user's inbox.;0;12;Kerio Connect;NETWORK_RESOURCE
hMailServer should be able to process and filter incoming emails to identify spam and prevent them from reaching the user's inbox.;0;10;hMailServer;NETWORK_RESOURCE
SurgeMail should be able to process and filter incoming emails to identify spam and prevent them from reaching the user's inbox.;0;8;SurgeMail;NETWORK_RESOURCE
Scalix should be able to process and filter incoming emails to identify spam and prevent them from reaching the user's inbox.;0;5;Scalix;NETWORK_RESOURCE
Citadel should be able to process and filter incoming emails to identify spam and prevent them from reaching the user's inbox.;0;6;Citadel;NETWORK_RESOURCE
Atmail should be able to process and filter incoming emails to identify spam and prevent them from reaching the user's inbox.;0;5;Atmail;NETWORK_RESOURCE
CommuniGate Pro should be able to process and filter incoming emails to identify spam and prevent them from reaching the user's inbox.;0;14;CommuniGate Pro;NETWORK_RESOURCE
Exim Mail Server should be able to process and filter incoming emails to identify spam and prevent them from reaching the user's inbox.;0;15;Exim Mail Server;NETWORK_RESOURCE
Postfix Mail Server should be able to process and filter incoming emails to identify spam and prevent them from reaching the user's inbox.;0;18;Postfix Mail Server;NETWORK_RESOURCE
Sendmail should be able to process and filter incoming emails to identify spam and prevent them from reaching the user's inbox.;0;7;Sendmail;NETWORK_RESOURCE
Upon detecting a fire alarm signal, Microsoft Exchange Server should immediately send an email to the emergency services with the location details.;36;60;Microsoft Exchange Server;NETWORK_RESOURCE
Upon detecting a fire alarm signal, IBM Domino Server should immediately send an email to the emergency services with the location details.;36;52;IBM Domino Server;NETWORK_RESOURCE
Upon detecting a fire alarm signal, Google Workspace (formerly G Suite) should immediately send an email to the emergency services with the location details.;36;70;Google Workspace (formerly G Suite);NETWORK_RESOURCE
Upon detecting a fire alarm signal, Zimbra Collaboration Suite should immediately send an email to the emergency services with the location details.;36;61;Zimbra Collaboration Suite;NETWORK_RESOURCE
Upon detecting a fire alarm signal, VMware Zimbra should immediately send an email to the emergency services with the location details.;36;48;VMware Zimbra;NETWORK_RESOURCE
Upon detecting a fire alarm signal, Oracle Communications Messaging Server should immediately send an email to the emergency services with the location details.;36;73;Oracle Communications Messaging Server;NETWORK_RESOURCE
Upon detecting a fire alarm signal, MailEnable should immediately send an email to the emergency services with the location details.;36;45;MailEnable;NETWORK_RESOURCE
Upon detecting a fire alarm signal, Axigen Mail Server should immediately send an email to the emergency services with the location details.;36;53;Axigen Mail Server;NETWORK_RESOURCE
Upon detecting a fire alarm signal, SmarterMail should immediately send an email to the emergency services with the location details.;36;46;SmarterMail;NETWORK_RESOURCE
Upon detecting a fire alarm signal, IceWarp Mail Server should immediately send an email to the emergency services with the location details.;36;54;IceWarp Mail Server;NETWORK_RESOURCE
Upon detecting a fire alarm signal, Kerio Connect should immediately send an email to the emergency services with the location details.;36;48;Kerio Connect;NETWORK_RESOURCE
Upon detecting a fire alarm signal, hMailServer should immediately send an email to the emergency services with the location details.;36;46;hMailServer;NETWORK_RESOURCE
Upon detecting a fire alarm signal, SurgeMail should immediately send an email to the emergency services with the location details.;36;44;SurgeMail;NETWORK_RESOURCE
Upon detecting a fire alarm signal, Scalix should immediately send an email to the emergency services with the location details.;36;41;Scalix;NETWORK_RESOURCE
Upon detecting a fire alarm signal, Citadel should immediately send an email to the emergency services with the location details.;36;42;Citadel;NETWORK_RESOURCE
Upon detecting a fire alarm signal, Atmail should immediately send an email to the emergency services with the location details.;36;41;Atmail;NETWORK_RESOURCE
Upon detecting a fire alarm signal, CommuniGate Pro should immediately send an email to the emergency services with the location details.;36;50;CommuniGate Pro;NETWORK_RESOURCE
Upon detecting a fire alarm signal, Exim Mail Server should immediately send an email to the emergency services with the location details.;36;51;Exim Mail Server;NETWORK_RESOURCE
Upon detecting a fire alarm signal, Postfix Mail Server should immediately send an email to the emergency services with the location details.;36;54;Postfix Mail Server;NETWORK_RESOURCE
Upon detecting a fire alarm signal, Sendmail should immediately send an email to the emergency services with the location details.;36;43;Sendmail;NETWORK_RESOURCE
The HVAC system should be integrated with Microsoft Exchange Server to send regular maintenance reminders via email to the facility management team.;42;66;Microsoft Exchange Server;NETWORK_RESOURCE
The HVAC system should be integrated with IBM Domino Server to send regular maintenance reminders via email to the facility management team.;42;58;IBM Domino Server;NETWORK_RESOURCE
The HVAC system should be integrated with Google Workspace (formerly G Suite) to send regular maintenance reminders via email to the facility management team.;42;76;Google Workspace (formerly G Suite);NETWORK_RESOURCE
The HVAC system should be integrated with Zimbra Collaboration Suite to send regular maintenance reminders via email to the facility management team.;42;67;Zimbra Collaboration Suite;NETWORK_RESOURCE
The HVAC system should be integrated with VMware Zimbra to send regular maintenance reminders via email to the facility management team.;42;54;VMware Zimbra;NETWORK_RESOURCE
The HVAC system should be integrated with Oracle Communications Messaging Server to send regular maintenance reminders via email to the facility management team.;42;79;Oracle Communications Messaging Server;NETWORK_RESOURCE
The HVAC system should be integrated with MailEnable to send regular maintenance reminders via email to the facility management team.;42;51;MailEnable;NETWORK_RESOURCE
The HVAC system should be integrated with Axigen Mail Server to send regular maintenance reminders via email to the facility management team.;42;59;Axigen Mail Server;NETWORK_RESOURCE
The HVAC system should be integrated with SmarterMail to send regular maintenance reminders via email to the facility management team.;42;52;SmarterMail;NETWORK_RESOURCE
The HVAC system should be integrated with IceWarp Mail Server to send regular maintenance reminders via email to the facility management team.;42;60;IceWarp Mail Server;NETWORK_RESOURCE
The HVAC system should be integrated with Kerio Connect to send regular maintenance reminders via email to the facility management team.;42;54;Kerio Connect;NETWORK_RESOURCE
The HVAC system should be integrated with hMailServer to send regular maintenance reminders via email to the facility management team.;42;52;hMailServer;NETWORK_RESOURCE
The HVAC system should be integrated with SurgeMail to send regular maintenance reminders via email to the facility management team.;42;50;SurgeMail;NETWORK_RESOURCE
The HVAC system should be integrated with Scalix to send regular maintenance reminders via email to the facility management team.;42;47;Scalix;NETWORK_RESOURCE
The HVAC system should be integrated with Citadel to send regular maintenance reminders via email to the facility management team.;42;48;Citadel;NETWORK_RESOURCE
The HVAC system should be integrated with Atmail to send regular maintenance reminders via email to the facility management team.;42;47;Atmail;NETWORK_RESOURCE
The HVAC system should be integrated with CommuniGate Pro to send regular maintenance reminders via email to the facility management team.;42;56;CommuniGate Pro;NETWORK_RESOURCE
The HVAC system should be integrated with Exim Mail Server to send regular maintenance reminders via email to the facility management team.;42;57;Exim Mail Server;NETWORK_RESOURCE
The HVAC system should be integrated with Postfix Mail Server to send regular maintenance reminders via email to the facility management team.;42;60;Postfix Mail Server;NETWORK_RESOURCE
The HVAC system should be integrated with Sendmail to send regular maintenance reminders via email to the facility management team.;42;49;Sendmail;NETWORK_RESOURCE
Microsoft Exchange Server should automatically analyze the sensor data from the warehouse and send an email alert if the temperature exceeds the specified threshold.;0;24;Microsoft Exchange Server;NETWORK_RESOURCE
IBM Domino Server should automatically analyze the sensor data from the warehouse and send an email alert if the temperature exceeds the specified threshold.;0;16;IBM Domino Server;NETWORK_RESOURCE
Google Workspace (formerly G Suite) should automatically analyze the sensor data from the warehouse and send an email alert if the temperature exceeds the specified threshold.;0;34;Google Workspace (formerly G Suite);NETWORK_RESOURCE
Zimbra Collaboration Suite should automatically analyze the sensor data from the warehouse and send an email alert if the temperature exceeds the specified threshold.;0;25;Zimbra Collaboration Suite;NETWORK_RESOURCE
VMware Zimbra should automatically analyze the sensor data from the warehouse and send an email alert if the temperature exceeds the specified threshold.;0;12;VMware Zimbra;NETWORK_RESOURCE
Oracle Communications Messaging Server should automatically analyze the sensor data from the warehouse and send an email alert if the temperature exceeds the specified threshold.;0;37;Oracle Communications Messaging Server;NETWORK_RESOURCE
MailEnable should automatically analyze the sensor data from the warehouse and send an email alert if the temperature exceeds the specified threshold.;0;9;MailEnable;NETWORK_RESOURCE
Axigen Mail Server should automatically analyze the sensor data from the warehouse and send an email alert if the temperature exceeds the specified threshold.;0;17;Axigen Mail Server;NETWORK_RESOURCE
SmarterMail should automatically analyze the sensor data from the warehouse and send an email alert if the temperature exceeds the specified threshold.;0;10;SmarterMail;NETWORK_RESOURCE
IceWarp Mail Server should automatically analyze the sensor data from the warehouse and send an email alert if the temperature exceeds the specified threshold.;0;18;IceWarp Mail Server;NETWORK_RESOURCE
Kerio Connect should automatically analyze the sensor data from the warehouse and send an email alert if the temperature exceeds the specified threshold.;0;12;Kerio Connect;NETWORK_RESOURCE
hMailServer should automatically analyze the sensor data from the warehouse and send an email alert if the temperature exceeds the specified threshold.;0;10;hMailServer;NETWORK_RESOURCE
SurgeMail should automatically analyze the sensor data from the warehouse and send an email alert if the temperature exceeds the specified threshold.;0;8;SurgeMail;NETWORK_RESOURCE
Scalix should automatically analyze the sensor data from the warehouse and send an email alert if the temperature exceeds the specified threshold.;0;5;Scalix;NETWORK_RESOURCE
Citadel should automatically analyze the sensor data from the warehouse and send an email alert if the temperature exceeds the specified threshold.;0;6;Citadel;NETWORK_RESOURCE
Atmail should automatically analyze the sensor data from the warehouse and send an email alert if the temperature exceeds the specified threshold.;0;5;Atmail;NETWORK_RESOURCE
CommuniGate Pro should automatically analyze the sensor data from the warehouse and send an email alert if the temperature exceeds the specified threshold.;0;14;CommuniGate Pro;NETWORK_RESOURCE
Exim Mail Server should automatically analyze the sensor data from the warehouse and send an email alert if the temperature exceeds the specified threshold.;0;15;Exim Mail Server;NETWORK_RESOURCE
Postfix Mail Server should automatically analyze the sensor data from the warehouse and send an email alert if the temperature exceeds the specified threshold.;0;18;Postfix Mail Server;NETWORK_RESOURCE
Sendmail should automatically analyze the sensor data from the warehouse and send an email alert if the temperature exceeds the specified threshold.;0;7;Sendmail;NETWORK_RESOURCE
When a patient's vital signs deviate from the normal range, Microsoft Exchange Server should notify the healthcare provider through an email.;60;84;Microsoft Exchange Server;NETWORK_RESOURCE
When a patient's vital signs deviate from the normal range, IBM Domino Server should notify the healthcare provider through an email.;60;76;IBM Domino Server;NETWORK_RESOURCE
When a patient's vital signs deviate from the normal range, Google Workspace (formerly G Suite) should notify the healthcare provider through an email.;60;94;Google Workspace (formerly G Suite);NETWORK_RESOURCE
When a patient's vital signs deviate from the normal range, Zimbra Collaboration Suite should notify the healthcare provider through an email.;60;85;Zimbra Collaboration Suite;NETWORK_RESOURCE
When a patient's vital signs deviate from the normal range, VMware Zimbra should notify the healthcare provider through an email.;60;72;VMware Zimbra;NETWORK_RESOURCE
When a patient's vital signs deviate from the normal range, Oracle Communications Messaging Server should notify the healthcare provider through an email.;60;97;Oracle Communications Messaging Server;NETWORK_RESOURCE
When a patient's vital signs deviate from the normal range, MailEnable should notify the healthcare provider through an email.;60;69;MailEnable;NETWORK_RESOURCE
When a patient's vital signs deviate from the normal range, Axigen Mail Server should notify the healthcare provider through an email.;60;77;Axigen Mail Server;NETWORK_RESOURCE
When a patient's vital signs deviate from the normal range, SmarterMail should notify the healthcare provider through an email.;60;70;SmarterMail;NETWORK_RESOURCE
